ID,Education,Marital_Status,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Children,Family_Size,Is_Parent,Spent
4603,Postgraduate,Partner,65695,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,62,1,3,1,656
8427,Postgraduate,Alone,64857,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,66,0,1,0,1540
10260,Postgraduate,Partner,45143,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,57,1,3,1,311
7143,Undergrade,Partner,74805,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,67,1,3,1,820
8789,Undergrade,Partner,59060,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,33,1,3,1,274
6197,Postgraduate,Alone,27238,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,60,2,3,1,57
4554,Graduate,Partner,47009,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,57,1,3,1,448
4937,Undergrade,Partner,46094,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,49,2,4,1,44
1920,Graduate,Partner,40321,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,50,2,4,1,102
8749,Graduate,Partner,37235,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,38,1,3,1,61
1650,Postgraduate,Partner,81843,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,62,0,2,0,1643
10377,Postgraduate,Partner,46692,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,64,1,3,1,397
9206,Graduate,Partner,77382,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,54,1,3,1,1121
10971,Graduate,Alone,37774,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,45,2,3,1,473
6398,Undergrade,Partner,18393,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,48,1,3,1,50
9212,Postgraduate,Partner,72828,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,60,1,3,1,1678
7937,Graduate,Partner,24711,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,40,0,2,0,58
839,Postgraduate,Partner,45503,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,47,1,3,1,170
4246,Postgraduate,Alone,6560,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,40,0,1,0,373
158,Postgraduate,Partner,71604,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,77,0,2,0,1196
4832,Graduate,Partner,27244,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,43,1,3,1,101
5621,Graduate,Partner,48752,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,53,2,4,1,316
1945,Graduate,Partner,71434,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,60,1,3,1,1400
5147,Graduate,Alone,90842,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,74,0,1,0,1424
2535,Postgraduate,Partner,88097,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,44,1,3,1,844
11039,Graduate,Partner,51948,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,47,1,3,1,311
9495,Graduate,Partner,71853,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,40,0,2,0,1149
9635,Postgraduate,Partner,35876,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,39,0,2,0,129
2173,Graduate,Alone,40049,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,70,1,2,1,32
942,Graduate,Alone,39660,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,40,1,2,1,299
9386,Graduate,Partner,50127,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,60,1,3,1,320
5510,Postgraduate,Partner,43263,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,45,1,3,1,441
873,Postgraduate,Partner,62845,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,73,2,4,1,1178
2253,Graduate,Partner,18929,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,32,0,2,0,85
5181,Undergrade,Alone,24367,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,40,1,2,1,24
979,Graduate,Alone,33249,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,47,1,2,1,112
10390,Undergrade,Partner,26887,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,63,1,3,1,30
4698,Postgraduate,Partner,50150,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,39,0,2,0,410
7793,Graduate,Partner,62061,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,46,1,3,1,800
1745,Postgraduate,Alone,85696,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,60,0,1,0,1313
10590,Postgraduate,Partner,76542,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,66,0,2,0,1483
5080,Graduate,Alone,70515,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,29,0,1,0,1258
8369,Graduate,Partner,18227,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,35,1,3,1,28
5232,Graduate,Partner,69139,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,57,1,3,1,227
2407,Graduate,Partner,69109,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,40,0,2,0,1555
3834,Graduate,Alone,69627,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,60,1,2,1,861
7912,Graduate,Partner,38136,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,44,1,3,1,103
7712,Postgraduate,Alone,62159,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,76,0,1,0,634
1065,Graduate,Alone,80695,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,59,0,1,0,1918
7275,Postgraduate,Alone,33316,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,51,2,3,1,131
1343,Graduate,Partner,58554,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,54,2,4,1,586
1384,Undergrade,Partner,17256,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,30,1,3,1,62
9967,Graduate,Alone,53034,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,48,2,3,1,447
6181,Undergrade,Partner,52203,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,72,0,2,0,939
10507,Undergrade,Alone,59601,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,45,1,2,1,797
2674,Postgraduate,Alone,75154,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,64,1,2,1,1143
2698,Graduate,Alone,47025,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,46,1,2,1,415
3231,Graduate,Partner,37971,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,49,1,3,1,30
4096,Postgraduate,Alone,41335,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,54,1,2,1,187
10476,Graduate,Partner,67267,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,64,1,3,1,251
5948,Graduate,Alone,57338,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,47,1,2,1,237
9140,Undergrade,Partner,50523,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,62,2,4,1,91
10258,Postgraduate,Alone,35791,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,57,3,4,1,35
5675,Postgraduate,Alone,50611,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,62,1,2,1,493
4743,Postgraduate,Partner,56242,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,53,1,3,1,971
8805,Graduate,Alone,48904,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,62,1,2,1,371
1542,Graduate,Alone,56243,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,47,3,4,1,396
6770,Graduate,Partner,21355,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,37,1,3,1,68
8773,Postgraduate,Partner,57420,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,51,1,3,1,322
10475,Postgraduate,Partner,52917.53425,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,52,1,3,1,317
10420,Postgraduate,Alone,46390,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,67,1,2,1,222
7514,Undergrade,Partner,54342,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,66,2,4,1,177
2902,Graduate,Partner,52720.37366,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,64,2,4,1,45
4345,Undergrade,Alone,47633.19,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,58,2,3,1,21
793,Graduate,Partner,20895,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,49,1,3,1,45
10909,Graduate,Partner,92344,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,74,0,2,0,1899
3769,Postgraduate,Partner,56145.31393,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,50,1,3,1,42
8702,Undergrade,Partner,26907,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,46,2,4,1,22
4791,Graduate,Partner,44964,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,42,2,4,1,41
2963,Graduate,Partner,75507,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,43,0,2,0,1440
8216,Postgraduate,Partner,53761,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,50,2,4,1,325
8140,Graduate,Partner,22682,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,49,1,3,1,95
10146,Postgraduate,Partner,38887,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,50,1,3,1,42
5289,Undergrade,Alone,41658,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,47,2,3,1,72
2587,Postgraduate,Partner,29791,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,50,1,3,1,20
4405,Postgraduate,Partner,63915,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,66,2,4,1,789
8663,Graduate,Alone,39996,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,48,2,3,1,15
2589,Graduate,Alone,26759,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,50,1,2,1,59
3421,Postgraduate,Alone,63841,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,54,1,2,1,908
10490,Postgraduate,Partner,51039,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,53,2,4,1,417
4094,Graduate,Partner,60544,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,61,2,4,1,289
9958,Graduate,Partner,65685,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,50,1,3,1,769
2534,Graduate,Partner,37716,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,69,1,3,1,188
4188,Graduate,Alone,36864,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,65,1,2,1,354
6613,Postgraduate,Partner,44511,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,52,1,3,1,727
10827,Postgraduate,Partner,36947,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,55,2,4,1,146
5491,Postgraduate,Partner,47352,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,71,1,3,1,319
8402,Postgraduate,Partner,67087,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,69,1,3,1,794
8783,Graduate,Partner,57045,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,72,1,3,1,454
10010,Postgraduate,Alone,36957,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,69,2,3,1,152
618,Postgraduate,Partner,69389,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,45,1,3,1,797
9121,Graduate,Partner,80134,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,50,1,3,1,1690
361,Postgraduate,Partner,43142,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,53,2,4,1,20
4310,Graduate,Partner,80589,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,78,0,2,0,1428
2678,Graduate,Alone,34412,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,32,1,2,1,209
6376,Graduate,Alone,57537,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,43,1,2,1,545
524,Undergrade,Partner,22634,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,56,0,2,0,96
10341,Graduate,Partner,51315,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,74,0,2,0,222
5654,Graduate,Partner,36026,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,50,3,5,1,61
4098,Graduate,Partner,24639,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,49,2,4,1,44
5824,Postgraduate,Partner,34578,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,50,3,5,1,8
7000,Undergrade,Alone,65704,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,50,0,1,0,817
2561,Graduate,Alone,63810,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,56,1,2,1,1371
5229,Postgraduate,Partner,54132,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,53,1,3,1,42
4086,Graduate,Partner,18690,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,63,0,2,0,60
2428,Graduate,Partner,28164,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,52,1,3,1,78
8254,Postgraduate,Partner,34596,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,48,1,3,1,23
2836,Postgraduate,Partner,43269,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,50,1,3,1,19
8418,Undergrade,Alone,38741,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,64,2,3,1,61
1362,Graduate,Alone,31907,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,50,0,1,0,449
7152,Postgraduate,Partner,27100,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,39,1,3,1,37
10033,Undergrade,Alone,31163,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,49,1,2,1,38
9349,Graduate,Partner,92533,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,37,0,2,0,1131
274,Graduate,Alone,34853,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,49,2,3,1,34
3388,Graduate,Alone,70844,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,55,2,3,1,294
922,Undergrade,Partner,31086,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,43,2,4,1,48
8588,Graduate,Partner,60544,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,61,2,4,1,289
2518,Undergrade,Partner,20491,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,36,0,2,0,30
574,Graduate,Partner,42523,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,58,0,2,0,125
3220,Graduate,Partner,39922,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,39,1,3,1,156
5967,Graduate,Partner,33402,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,70,2,4,1,70
1183,Postgraduate,Partner,36408,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,73,2,4,1,22
6856,Graduate,Partner,21645,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,43,1,3,1,65
4530,Postgraduate,Alone,78427,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,74,0,1,0,1930
1553,Graduate,Partner,82657,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,76,0,2,0,2283
4682,Graduate,Partner,51876,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,64,0,2,0,310
8204,Undergrade,Partner,78041,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,51,0,2,0,1319
5221,Graduate,Partner,52852,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,65,1,3,1,879
1232,Postgraduate,Partner,70038,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,40,0,2,0,1244
1927,Undergrade,Partner,69401,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,49,1,3,1,690
5788,Graduate,Partner,46053,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,50,1,3,1,209
6652,Graduate,Partner,77343,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,57,0,2,0,1134
6246,Graduate,Alone,73892,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,69,0,1,0,1507
5975,Postgraduate,Alone,40304,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,55,1,2,1,57
6875,Postgraduate,Partner,32727,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,57,0,2,0,529
4399,Graduate,Partner,68695,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,53,0,2,0,1091
4042,Graduate,Alone,43300,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,51,1,2,1,180
2157,Graduate,Partner,26290,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,50,2,4,1,77
10133,Graduate,Alone,93790,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,52,0,1,0,2349
2525,Postgraduate,Partner,38410,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,48,0,2,0,534
8233,Postgraduate,Alone,64866,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,72,1,2,1,556
9483,Graduate,Partner,57957,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,63,1,3,1,637
2945,Postgraduate,Partner,46015,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,67,2,4,1,46
10403,Graduate,Partner,16531,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,44,1,3,1,44
5074,Postgraduate,Partner,28072,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,36,1,3,1,47
10524,Postgraduate,Alone,49476,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,59,1,2,1,795
4690,Graduate,Partner,50725,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,69,1,3,1,586
7521,Graduate,Partner,83844,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,70,0,2,0,1574
7196,Postgraduate,Partner,41145,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,72,2,4,1,13
4406,Graduate,Partner,67419,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,52,1,3,1,1471
9672,Undergrade,Partner,23162,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,52,2,4,1,65
4864,Graduate,Partner,34380,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,45,1,3,1,175
4706,Graduate,Alone,34704,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,56,1,2,1,40
4070,Postgraduate,Partner,94871,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,53,2,4,1,1078
25,Graduate,Partner,65148,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,64,1,3,1,1115
3697,Graduate,Partner,39898,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,68,1,3,1,134
217,Postgraduate,Alone,64857,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,66,0,1,0,1540
4220,Postgraduate,Partner,59892,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,52,1,3,1,87
5286,Postgraduate,Alone,41020,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,35,0,1,0,217
9559,Postgraduate,Partner,57072,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,61,1,3,1,1034
2849,Graduate,Alone,60474,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,43,1,2,1,1180
7787,Graduate,Partner,62807,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,62,1,3,1,819
3102,Undergrade,Partner,19414,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,41,1,3,1,32
5868,Graduate,Partner,19107,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,42,1,3,1,46
8370,Undergrade,Partner,75484,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,46,1,3,1,1159
9988,Postgraduate,Alone,70379,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,46,1,2,1,860
2939,Postgraduate,Partner,79419,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,52,0,2,0,1631
5529,Postgraduate,Partner,64014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,76,3,5,1,444
9743,Graduate,Partner,76998,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,67,1,3,1,1910
5763,Postgraduate,Partner,49854,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,50,1,3,1,380
3478,Postgraduate,Partner,60585,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,51,2,4,1,736
7494,Postgraduate,Alone,42873,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,72,2,3,1,269
1763,Graduate,Partner,87679,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,34,0,2,0,2524
7250,Graduate,Partner,57867,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,44,1,3,1,612
2005,Graduate,Partner,35765,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,32,1,3,1,75
10770,Graduate,Partner,65492,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,63,0,2,0,1045
6885,Graduate,Alone,32952,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,45,1,2,1,55
2072,Postgraduate,Partner,53374,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,53,1,3,1,1064
9463,Graduate,Partner,71706,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,63,1,3,1,1443
6318,Graduate,Partner,68487,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,34,0,2,0,1366
4093,Postgraduate,Partner,53253,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,47,2,4,1,436
5751,Undergrade,Alone,31163,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,49,1,2,1,38
3340,Graduate,Partner,42014,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,45,1,3,1,436
3594,Postgraduate,Partner,54108,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,49,2,4,1,747
3584,Postgraduate,Alone,49667,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,67,0,1,0,1396
3643,Postgraduate,Partner,63206,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,48,0,2,0,928
851,Postgraduate,Partner,57136,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,50,2,4,1,642
7706,Undergrade,Partner,46772,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,47,1,3,1,1048
3967,Postgraduate,Partner,78931,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,51,0,2,0,943
10128,Graduate,Partner,53977,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,64,1,3,1,907
486,Graduate,Partner,84219,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,34,0,2,0,1198
9,Postgraduate,Alone,46098,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,47,2,3,1,120
9451,Graduate,Partner,73538,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,57,1,3,1,1658
9264,Graduate,Partner,79529,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,36,0,2,0,1638
3865,Undergrade,Partner,20981,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,45,0,2,0,73
2853,Graduate,Alone,51766,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,42,1,2,1,275
1490,Graduate,Partner,55759,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,60,1,3,1,854
6310,Graduate,Partner,33039,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,44,1,3,1,78
10380,Postgraduate,Partner,37787,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,50,1,3,1,106
3887,Graduate,Alone,27242,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,52,1,2,1,106
4278,Postgraduate,Alone,87188,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,39,0,1,0,1923
8643,Graduate,Partner,69930,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,51,0,2,0,1662
1998,Graduate,Alone,37697,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,46,1,2,1,84
10795,Postgraduate,Partner,37401,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,49,1,3,1,48
11110,Graduate,Alone,3502,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,49,1,2,1,5
